,3P,3PA,3PPct,AST,BLK,Date,FG,FGA,FGPct,FT,FTA,FTPct,ORB,Opp,Opp3P,Opp3PA,Opp3PPct,OppAST,OppBLK,OppFG,OppFGA,OppFGPct,OppFT,OppFTA,OppFTPct,OppORB,OppPF,OppPts,OppSTL,OppTOV,OppTRB,PF,Result,STL,Season,TOV,TRB,Team,TmPts,loc,OppLC
106825,6.0,10.0,0.6,22.0,2.0,2020-02-22,27.0,54.0,0.5,20.0,28.0,0.7140000000000001,5.0,Utah Valley,7.0,20.0,0.35,26.0,5.0,29.0,54.0,0.537,27.0,33.0,0.818,9.0,23.0,92.0,3.0,10.0,32.0,26.0,L,7.0,2020,10.0,25.0,grand-canyon,80.0,@,utah-valley
106826,3.0,15.0,0.2,7.0,1.0,2020-02-27,20.0,45.0,0.444,10.0,17.0,0.588,4.0,New Mexico State,5.0,28.0,0.179,12.0,1.0,26.0,71.0,0.366,10.0,10.0,1.0,21.0,14.0,67.0,2.0,7.0,43.0,11.0,L,5.0,2020,10.0,21.0,grand-canyon,53.0,,new-mexico-state
106827,9.0,16.0,0.563,14.0,1.0,2020-02-29,30.0,53.0,0.5660000000000001,11.0,17.0,0.647,7.0,Texas-Rio Grande Valley,9.0,21.0,0.429,13.0,1.0,30.0,58.0,0.517,19.0,25.0,0.76,7.0,17.0,88.0,7.0,6.0,27.0,17.0,L,3.0,2020,12.0,30.0,grand-canyon,80.0,,texas-pan-american
106828,8.0,25.0,0.32,8.0,3.0,2020-03-07,21.0,54.0,0.389,14.0,16.0,0.875,7.0,Cal State Bakersfield,4.0,23.0,0.174,10.0,1.0,24.0,68.0,0.353,9.0,10.0,0.9,14.0,17.0,61.0,5.0,9.0,41.0,10.0,W,2.0,2020,9.0,33.0,grand-canyon,64.0,,cal-state-bakersfield
106829,8.0,25.0,0.32,17.0,4.0,2019-11-08,26.0,56.0,0.46399999999999997,27.0,32.0,0.8440000000000001,7.0,SIU-Edwardsville,4.0,18.0,0.222,11.0,3.0,26.0,62.0,0.419,4.0,4.0,1.0,6.0,25.0,60.0,6.0,16.0,28.0,8.0,W,9.0,2020,12.0,31.0,iowa,87.0,,southern-illinois-edwardsville
106830,6.0,18.0,0.33299999999999996,12.0,2.0,2019-11-11,24.0,56.0,0.429,24.0,32.0,0.75,7.0,DePaul,11.0,20.0,0.55,20.0,8.0,35.0,57.0,0.614,12.0,20.0,0.6,5.0,25.0,93.0,12.0,19.0,30.0,16.0,L,10.0,2020,19.0,26.0,iowa,78.0,,depaul
106831,8.0,24.0,0.33299999999999996,21.0,3.0,2019-11-15,32.0,68.0,0.47100000000000003,15.0,26.0,0.5770000000000001,15.0,Oral Roberts,8.0,23.0,0.348,12.0,1.0,28.0,65.0,0.431,10.0,12.0,0.833,7.0,21.0,74.0,3.0,12.0,31.0,17.0,W,5.0,2020,8.0,40.0,iowa,87.0,,oral-roberts
106832,6.0,22.0,0.273,22.0,7.0,2019-11-21,32.0,72.0,0.444,13.0,20.0,0.65,19.0,North Florida,12.0,29.0,0.414,15.0,5.0,24.0,61.0,0.39299999999999996,8.0,10.0,0.8,8.0,18.0,68.0,4.0,10.0,32.0,10.0,W,3.0,2020,6.0,44.0,iowa,83.0,,north-florida
106833,7.0,16.0,0.43799999999999994,21.0,6.0,2019-11-24,30.0,57.0,0.526,18.0,29.0,0.621,11.0,Cal Poly,3.0,22.0,0.136,11.0,2.0,24.0,65.0,0.369,8.0,9.0,0.889,8.0,21.0,59.0,7.0,13.0,30.0,9.0,W,8.0,2020,11.0,39.0,iowa,85.0,,cal-poly
106834,11.0,27.0,0.40700000000000003,20.0,3.0,2019-11-28,23.0,56.0,0.41100000000000003,15.0,19.0,0.789,4.0,Texas Tech,4.0,24.0,0.16699999999999998,12.0,2.0,20.0,61.0,0.32799999999999996,17.0,22.0,0.773,9.0,22.0,61.0,8.0,11.0,37.0,21.0,W,8.0,2020,14.0,34.0,iowa,72.0,N,texas-tech
106835,9.0,23.0,0.391,16.0,0.0,2019-11-29,23.0,57.0,0.40399999999999997,18.0,20.0,0.9,11.0,San Diego State,11.0,24.0,0.45799999999999996,13.0,4.0,27.0,52.0,0.519,18.0,19.0,0.9470000000000001,5.0,20.0,83.0,6.0,14.0,26.0,20.0,L,8.0,2020,13.0,27.0,iowa,73.0,N,san-diego-state
106836,11.0,34.0,0.324,17.0,1.0,2019-12-03,26.0,61.0,0.426,5.0,8.0,0.625,11.0,Syracuse,6.0,21.0,0.28600000000000003,13.0,2.0,19.0,52.0,0.365,10.0,15.0,0.667,8.0,13.0,54.0,6.0,16.0,30.0,15.0,W,10.0,2020,10.0,35.0,iowa,68.0,@,syracuse
106837,3.0,15.0,0.2,13.0,0.0,2019-12-06,35.0,74.0,0.473,18.0,24.0,0.75,14.0,Michigan,10.0,24.0,0.41700000000000004,21.0,6.0,32.0,58.0,0.552,29.0,34.0,0.853,11.0,19.0,103.0,4.0,9.0,36.0,22.0,L,1.0,2020,7.0,28.0,iowa,91.0,@,michigan
106838,10.0,21.0,0.47600000000000003,20.0,3.0,2019-12-09,26.0,61.0,0.426,10.0,14.0,0.7140000000000001,10.0,Minnesota,6.0,25.0,0.24,14.0,9.0,21.0,57.0,0.368,4.0,8.0,0.5,8.0,14.0,52.0,2.0,14.0,31.0,13.0,W,6.0,2020,8.0,36.0,iowa,72.0,,minnesota
106839,10.0,28.0,0.35700000000000004,13.0,1.0,2019-12-12,28.0,65.0,0.431,18.0,20.0,0.9,14.0,Iowa State,6.0,26.0,0.231,15.0,5.0,29.0,69.0,0.42,4.0,7.0,0.5710000000000001,14.0,17.0,68.0,5.0,11.0,33.0,11.0,W,8.0,2020,11.0,40.0,iowa,84.0,@,iowa-state
106840,11.0,24.0,0.45799999999999996,16.0,7.0,2019-12-21,23.0,50.0,0.46,20.0,30.0,0.667,9.0,Cincinnati,6.0,24.0,0.25,14.0,3.0,25.0,72.0,0.34700000000000003,14.0,18.0,0.778,10.0,25.0,70.0,13.0,7.0,31.0,17.0,W,3.0,2020,24.0,44.0,iowa,77.0,N,cincinnati
106841,6.0,16.0,0.375,27.0,8.0,2019-12-29,39.0,65.0,0.6,9.0,18.0,0.5,8.0,Kennesaw State,5.0,18.0,0.278,7.0,1.0,19.0,54.0,0.35200000000000004,8.0,10.0,0.8,10.0,15.0,51.0,2.0,24.0,30.0,14.0,W,14.0,2020,6.0,31.0,iowa,93.0,,kennesaw-state
106842,11.0,26.0,0.423,16.0,5.0,2020-01-04,31.0,65.0,0.47700000000000004,13.0,20.0,0.65,12.0,Penn State,8.0,28.0,0.28600000000000003,13.0,5.0,33.0,72.0,0.45799999999999996,15.0,22.0,0.682,15.0,16.0,89.0,11.0,7.0,34.0,16.0,L,4.0,2020,15.0,38.0,iowa,86.0,N,penn-state
106843,4.0,33.0,0.121,17.0,3.0,2020-01-07,32.0,77.0,0.41600000000000004,2.0,5.0,0.4,16.0,Nebraska,10.0,26.0,0.385,16.0,1.0,26.0,53.0,0.491,14.0,26.0,0.5379999999999999,4.0,14.0,76.0,7.0,11.0,31.0,20.0,L,6.0,2020,11.0,43.0,iowa,70.0,@,nebraska
106844,9.0,23.0,0.391,16.0,5.0,2020-01-10,23.0,61.0,0.377,12.0,14.0,0.857,13.0,Maryland,4.0,22.0,0.182,11.0,5.0,17.0,52.0,0.327,11.0,20.0,0.55,9.0,14.0,49.0,8.0,17.0,31.0,15.0,W,10.0,2020,17.0,41.0,iowa,67.0,,maryland
106845,10.0,22.0,0.455,24.0,5.0,2020-01-14,26.0,55.0,0.473,13.0,15.0,0.867,5.0,Northwestern,5.0,17.0,0.294,13.0,2.0,21.0,58.0,0.36200000000000004,15.0,21.0,0.7140000000000001,11.0,18.0,62.0,4.0,8.0,33.0,16.0,W,5.0,2020,7.0,30.0,iowa,75.0,@,northwestern
106846,9.0,16.0,0.563,22.0,2.0,2020-01-17,27.0,53.0,0.509,27.0,30.0,0.9,8.0,Michigan,11.0,34.0,0.324,24.0,5.0,34.0,68.0,0.5,4.0,5.0,0.8,6.0,22.0,83.0,8.0,8.0,24.0,13.0,W,2.0,2020,14.0,34.0,iowa,90.0,,michigan
106847,9.0,25.0,0.36,19.0,5.0,2020-01-22,29.0,55.0,0.527,18.0,25.0,0.72,10.0,Rutgers,7.0,21.0,0.33299999999999996,17.0,0.0,29.0,63.0,0.46,15.0,21.0,0.7140000000000001,8.0,21.0,80.0,5.0,9.0,28.0,16.0,W,3.0,2020,13.0,36.0,iowa,85.0,,rutgers
106848,3.0,20.0,0.15,10.0,7.0,2020-01-27,20.0,60.0,0.33299999999999996,25.0,32.0,0.7809999999999999,11.0,Wisconsin,8.0,28.0,0.28600000000000003,12.0,4.0,24.0,64.0,0.375,6.0,11.0,0.545,9.0,28.0,62.0,2.0,9.0,38.0,15.0,W,2.0,2020,9.0,42.0,iowa,68.0,,wisconsin
106849,8.0,24.0,0.33299999999999996,15.0,4.0,2020-01-30,25.0,69.0,0.36200000000000004,14.0,17.0,0.8240000000000001,12.0,Maryland,7.0,25.0,0.28,14.0,8.0,26.0,57.0,0.456,23.0,26.0,0.885,10.0,18.0,82.0,1.0,10.0,41.0,22.0,L,7.0,2020,8.0,33.0,iowa,72.0,@,maryland
106850,10.0,23.0,0.435,19.0,3.0,2020-02-02,25.0,50.0,0.5,12.0,17.0,0.706,8.0,Illinois,8.0,22.0,0.364,12.0,0.0,24.0,58.0,0.414,9.0,11.0,0.818,13.0,19.0,65.0,6.0,13.0,32.0,15.0,W,7.0,2020,13.0,30.0,iowa,72.0,,illinois
106851,6.0,25.0,0.24,13.0,1.0,2020-02-05,23.0,54.0,0.426,16.0,21.0,0.762,7.0,Purdue,19.0,34.0,0.5589999999999999,29.0,2.0,41.0,65.0,0.631,3.0,8.0,0.375,8.0,17.0,104.0,10.0,9.0,30.0,14.0,L,7.0,2020,14.0,19.0,iowa,68.0,@,purdue
106852,11.0,28.0,0.39299999999999996,20.0,2.0,2020-02-08,35.0,72.0,0.486,15.0,17.0,0.882,9.0,Nebraska,5.0,25.0,0.2,15.0,2.0,28.0,66.0,0.424,11.0,14.0,0.7859999999999999,9.0,17.0,72.0,7.0,12.0,33.0,17.0,W,11.0,2020,8.0,37.0,iowa,96.0,,nebraska
106853,4.0,14.0,0.28600000000000003,9.0,5.0,2020-02-13,26.0,52.0,0.5,21.0,27.0,0.778,6.0,Indiana,11.0,21.0,0.524,16.0,5.0,28.0,61.0,0.45899999999999996,22.0,32.0,0.688,13.0,20.0,89.0,11.0,16.0,36.0,21.0,L,7.0,2020,18.0,26.0,iowa,77.0,@,indiana
106854,4.0,13.0,0.308,14.0,6.0,2020-02-16,23.0,56.0,0.41100000000000003,8.0,14.0,0.5710000000000001,8.0,Minnesota,7.0,25.0,0.28,18.0,7.0,21.0,59.0,0.35600000000000004,6.0,12.0,0.5,9.0,17.0,55.0,3.0,11.0,34.0,16.0,W,5.0,2020,10.0,34.0,iowa,58.0,@,minnesota
106855,10.0,25.0,0.4,18.0,2.0,2020-02-20,29.0,52.0,0.5579999999999999,17.0,25.0,0.68,5.0,Ohio State,9.0,30.0,0.3,18.0,3.0,26.0,62.0,0.419,15.0,18.0,0.833,12.0,22.0,76.0,5.0,11.0,36.0,16.0,W,6.0,2020,9.0,26.0,iowa,85.0,,ohio-state
106856,6.0,27.0,0.222,14.0,3.0,2020-02-25,26.0,65.0,0.4,12.0,18.0,0.667,15.0,Michigan State,7.0,20.0,0.35,19.0,4.0,27.0,54.0,0.5,17.0,23.0,0.7390000000000001,6.0,18.0,78.0,6.0,11.0,31.0,21.0,L,5.0,2020,12.0,37.0,iowa,70.0,@,michigan-state
106857,7.0,17.0,0.41200000000000003,22.0,7.0,2020-02-29,28.0,66.0,0.424,14.0,17.0,0.8240000000000001,11.0,Penn State,10.0,31.0,0.32299999999999995,13.0,5.0,26.0,70.0,0.371,6.0,10.0,0.6,13.0,15.0,68.0,6.0,10.0,39.0,12.0,W,4.0,2020,9.0,39.0,iowa,77.0,,penn-state
106858,8.0,30.0,0.267,17.0,8.0,2020-03-03,21.0,56.0,0.375,18.0,22.0,0.818,8.0,Purdue,8.0,27.0,0.29600000000000004,21.0,4.0,25.0,67.0,0.373,19.0,22.0,0.8640000000000001,17.0,19.0,77.0,8.0,14.0,42.0,20.0,L,7.0,2020,15.0,30.0,iowa,68.0,,purdue
106859,9.0,19.0,0.474,18.0,2.0,2020-03-08,26.0,52.0,0.5,15.0,15.0,1.0,5.0,Illinois,7.0,24.0,0.292,20.0,2.0,30.0,61.0,0.4920000000000001,11.0,17.0,0.647,11.0,19.0,78.0,6.0,5.0,27.0,18.0,L,0.0,2020,11.0,30.0,iowa,76.0,@,illinois
106860,7.0,25.0,0.28,14.0,4.0,2019-11-05,23.0,51.0,0.451,6.0,9.0,0.667,4.0,Fordham,7.0,17.0,0.41200000000000003,13.0,0.0,24.0,57.0,0.42100000000000004,13.0,31.0,0.419,12.0,12.0,68.0,10.0,9.0,34.0,27.0,L,7.0,2020,16.0,32.0,st-francis-ny,59.0,@,fordham
106861,5.0,12.0,0.41700000000000004,7.0,5.0,2019-11-09,26.0,57.0,0.456,16.0,19.0,0.8420000000000001,5.0,Lafayette,8.0,28.0,0.28600000000000003,15.0,1.0,27.0,61.0,0.44299999999999995,10.0,13.0,0.769,6.0,16.0,72.0,5.0,15.0,32.0,16.0,W,6.0,2020,14.0,33.0,st-francis-ny,73.0,,lafayette
106862,8.0,21.0,0.381,11.0,4.0,2019-11-14,29.0,57.0,0.509,11.0,19.0,0.579,10.0,Longwood,9.0,22.0,0.409,9.0,1.0,28.0,59.0,0.475,21.0,27.0,0.778,11.0,21.0,86.0,5.0,9.0,27.0,21.0,L,4.0,2020,15.0,29.0,st-francis-ny,77.0,@,longwood
106863,4.0,15.0,0.267,7.0,5.0,2019-11-16,25.0,66.0,0.379,10.0,17.0,0.588,15.0,NC State,3.0,16.0,0.188,15.0,3.0,36.0,73.0,0.493,20.0,28.0,0.7140000000000001,15.0,18.0,95.0,9.0,12.0,43.0,21.0,L,5.0,2020,20.0,38.0,st-francis-ny,64.0,@,north-carolina-state
106865,5.0,20.0,0.25,8.0,2.0,2019-11-26,19.0,54.0,0.35200000000000004,13.0,21.0,0.619,7.0,Little Rock,5.0,15.0,0.33299999999999996,11.0,2.0,18.0,52.0,0.34600000000000003,26.0,36.0,0.722,10.0,23.0,67.0,10.0,13.0,40.0,26.0,L,3.0,2020,16.0,36.0,st-francis-ny,56.0,@,arkansas-little-rock
106866,7.0,18.0,0.389,9.0,4.0,2019-11-30,22.0,60.0,0.3670000000000001,8.0,12.0,0.667,9.0,St. Peter's,6.0,15.0,0.4,8.0,6.0,20.0,61.0,0.32799999999999996,21.0,24.0,0.875,19.0,17.0,67.0,5.0,11.0,46.0,21.0,L,7.0,2020,7.0,29.0,st-francis-ny,59.0,@,saint-peters
106867,5.0,19.0,0.263,17.0,1.0,2019-12-05,31.0,63.0,0.4920000000000001,17.0,23.0,0.7390000000000001,10.0,Hartford,11.0,26.0,0.423,18.0,1.0,25.0,52.0,0.48100000000000004,17.0,19.0,0.895,2.0,21.0,78.0,5.0,18.0,25.0,23.0,W,6.0,2020,15.0,36.0,st-francis-ny,84.0,@,hartford
106868,6.0,24.0,0.25,10.0,1.0,2019-12-07,26.0,67.0,0.38799999999999996,5.0,9.0,0.556,11.0,UMass-Lowell,6.0,15.0,0.4,15.0,7.0,32.0,54.0,0.593,24.0,27.0,0.889,6.0,13.0,94.0,7.0,11.0,33.0,17.0,L,4.0,2020,15.0,26.0,st-francis-ny,63.0,@,massachusetts-lowell
106869,5.0,20.0,0.25,10.0,3.0,2019-12-10,24.0,61.0,0.39299999999999996,11.0,17.0,0.647,11.0,Presbyterian,6.0,16.0,0.375,11.0,3.0,23.0,47.0,0.489,11.0,16.0,0.688,5.0,19.0,63.0,5.0,17.0,33.0,18.0,W,8.0,2020,11.0,33.0,st-francis-ny,64.0,,presbyterian
106870,8.0,20.0,0.4,8.0,5.0,2019-12-14,24.0,60.0,0.4,17.0,24.0,0.708,6.0,NJIT,6.0,16.0,0.375,10.0,3.0,22.0,55.0,0.4,21.0,28.0,0.75,9.0,25.0,71.0,3.0,16.0,39.0,22.0,W,4.0,2020,9.0,31.0,st-francis-ny,73.0,,njit
106871,5.0,24.0,0.20800000000000002,13.0,1.0,2019-12-22,29.0,64.0,0.45299999999999996,18.0,23.0,0.7829999999999999,7.0,Delaware State,8.0,20.0,0.4,6.0,1.0,23.0,60.0,0.38299999999999995,8.0,13.0,0.615,10.0,21.0,62.0,4.0,20.0,34.0,15.0,W,8.0,2020,10.0,34.0,st-francis-ny,81.0,,delaware-state
106872,9.0,23.0,0.391,16.0,5.0,2020-01-02,27.0,59.0,0.45799999999999996,16.0,20.0,0.8,9.0,Fairleigh Dickinson,3.0,15.0,0.2,4.0,4.0,25.0,58.0,0.431,10.0,20.0,0.5,8.0,14.0,63.0,5.0,15.0,33.0,18.0,W,9.0,2020,13.0,37.0,st-francis-ny,79.0,,fairleigh-dickinson
106873,6.0,24.0,0.25,9.0,4.0,2020-01-09,20.0,58.0,0.345,6.0,9.0,0.667,9.0,Robert Morris,9.0,19.0,0.474,17.0,3.0,32.0,59.0,0.542,5.0,12.0,0.41700000000000004,5.0,10.0,78.0,4.0,10.0,32.0,13.0,L,4.0,2020,13.0,30.0,st-francis-ny,52.0,@,robert-morris
106874,8.0,19.0,0.42100000000000004,13.0,2.0,2020-01-11,29.0,61.0,0.475,14.0,16.0,0.875,8.0,Saint Francis (PA),5.0,9.0,0.556,10.0,4.0,30.0,58.0,0.517,16.0,21.0,0.762,4.0,15.0,81.0,7.0,9.0,27.0,19.0,L,5.0,2020,13.0,30.0,st-francis-ny,80.0,@,saint-francis-pa
106875,6.0,23.0,0.261,16.0,6.0,2020-01-15,28.0,71.0,0.39399999999999996,4.0,7.0,0.5710000000000001,15.0,LIU,9.0,24.0,0.375,12.0,6.0,27.0,59.0,0.45799999999999996,6.0,10.0,0.6,5.0,12.0,69.0,7.0,12.0,30.0,10.0,L,8.0,2020,10.0,41.0,st-francis-ny,66.0,,long-island-university
106876,7.0,21.0,0.33299999999999996,14.0,5.0,2020-01-18,22.0,54.0,0.40700000000000003,18.0,24.0,0.75,7.0,Wagner,10.0,25.0,0.4,13.0,4.0,24.0,54.0,0.444,6.0,8.0,0.75,7.0,21.0,64.0,3.0,19.0,32.0,12.0,W,13.0,2020,9.0,29.0,st-francis-ny,69.0,@,wagner
106877,3.0,27.0,0.111,9.0,6.0,2020-01-20,14.0,59.0,0.237,8.0,9.0,0.889,9.0,Mount St. Mary's,6.0,15.0,0.4,11.0,2.0,17.0,48.0,0.354,19.0,26.0,0.731,4.0,16.0,59.0,4.0,8.0,37.0,22.0,L,7.0,2020,10.0,36.0,st-francis-ny,39.0,@,mount-st-marys
106878,6.0,15.0,0.4,18.0,5.0,2020-01-23,30.0,56.0,0.536,12.0,15.0,0.8,5.0,Robert Morris,4.0,18.0,0.222,13.0,1.0,24.0,63.0,0.381,5.0,10.0,0.5,8.0,10.0,57.0,5.0,9.0,30.0,10.0,W,3.0,2020,11.0,35.0,st-francis-ny,78.0,,robert-morris
106879,8.0,21.0,0.381,12.0,8.0,2020-01-25,29.0,56.0,0.518,20.0,23.0,0.87,10.0,Saint Francis (PA),7.0,15.0,0.467,12.0,2.0,32.0,65.0,0.4920000000000001,8.0,18.0,0.444,12.0,19.0,79.0,4.0,8.0,30.0,18.0,W,3.0,2020,14.0,31.0,st-francis-ny,86.0,,saint-francis-pa
106880,6.0,19.0,0.316,9.0,3.0,2020-01-30,15.0,51.0,0.294,12.0,17.0,0.706,7.0,Merrimack,6.0,19.0,0.316,10.0,1.0,21.0,52.0,0.40399999999999997,13.0,16.0,0.813,8.0,16.0,61.0,11.0,17.0,38.0,15.0,L,10.0,2020,21.0,30.0,st-francis-ny,50.0,@,merrimack
106881,5.0,25.0,0.2,14.0,7.0,2020-02-01,30.0,71.0,0.423,11.0,14.0,0.7859999999999999,10.0,Sacred Heart,8.0,23.0,0.348,8.0,5.0,24.0,53.0,0.45299999999999996,27.0,34.0,0.794,8.0,15.0,83.0,1.0,8.0,34.0,26.0,L,4.0,2020,6.0,33.0,st-francis-ny,76.0,,sacred-heart
106882,10.0,31.0,0.32299999999999995,15.0,4.0,2020-02-06,21.0,63.0,0.33299999999999996,8.0,13.0,0.615,7.0,Bryant,2.0,11.0,0.182,13.0,3.0,23.0,49.0,0.469,25.0,31.0,0.8059999999999999,5.0,16.0,73.0,6.0,21.0,39.0,22.0,L,10.0,2020,12.0,26.0,st-francis-ny,60.0,@,bryant
106883,6.0,18.0,0.33299999999999996,11.0,8.0,2020-02-08,28.0,57.0,0.491,8.0,13.0,0.615,10.0,Mount St. Mary's,10.0,27.0,0.37,11.0,2.0,21.0,62.0,0.33899999999999997,15.0,18.0,0.833,15.0,17.0,67.0,3.0,13.0,34.0,21.0,W,5.0,2020,10.0,33.0,st-francis-ny,70.0,,mount-st-marys
106884,0.0,15.0,0.0,13.0,4.0,2020-02-13,22.0,58.0,0.379,6.0,9.0,0.667,9.0,Merrimack,7.0,19.0,0.368,12.0,1.0,22.0,48.0,0.45799999999999996,9.0,15.0,0.6,5.0,11.0,60.0,8.0,15.0,31.0,15.0,L,8.0,2020,13.0,31.0,st-francis-ny,50.0,,merrimack
106885,5.0,22.0,0.22699999999999998,16.0,6.0,2020-02-18,32.0,62.0,0.516,18.0,27.0,0.667,9.0,LIU,11.0,30.0,0.3670000000000001,13.0,6.0,25.0,65.0,0.385,16.0,24.0,0.667,6.0,19.0,77.0,9.0,11.0,30.0,23.0,W,7.0,2020,16.0,44.0,st-francis-ny,87.0,@,long-island-university
106886,10.0,31.0,0.32299999999999995,9.0,9.0,2020-02-21,29.0,69.0,0.42,6.0,9.0,0.667,8.0,Bryant,7.0,19.0,0.368,13.0,3.0,29.0,68.0,0.426,17.0,26.0,0.654,16.0,13.0,82.0,1.0,11.0,48.0,21.0,L,4.0,2020,6.0,32.0,st-francis-ny,74.0,,bryant
106887,5.0,24.0,0.20800000000000002,9.0,4.0,2020-02-23,23.0,64.0,0.359,20.0,27.0,0.741,13.0,Wagner,5.0,16.0,0.313,11.0,3.0,27.0,59.0,0.45799999999999996,16.0,24.0,0.667,9.0,21.0,75.0,4.0,12.0,36.0,19.0,L (1 OT),7.0,2020,10.0,36.0,st-francis-ny,71.0,,wagner
106888,7.0,25.0,0.28,12.0,8.0,2020-02-27,25.0,71.0,0.35200000000000004,6.0,7.0,0.857,11.0,Sacred Heart,6.0,19.0,0.316,11.0,5.0,25.0,61.0,0.41,17.0,23.0,0.7390000000000001,14.0,11.0,73.0,5.0,13.0,43.0,19.0,L,5.0,2020,9.0,30.0,st-francis-ny,63.0,@,sacred-heart
106889,5.0,15.0,0.33299999999999996,10.0,4.0,2020-02-29,27.0,63.0,0.429,26.0,30.0,0.867,9.0,Central Connecticut,6.0,17.0,0.353,9.0,5.0,27.0,64.0,0.42200000000000004,19.0,21.0,0.905,7.0,26.0,79.0,7.0,16.0,33.0,22.0,W,7.0,2020,14.0,36.0,st-francis-ny,85.0,@,central-connecticut-state
106890,7.0,13.0,0.5379999999999999,6.0,2.0,2020-03-04,21.0,52.0,0.40399999999999997,9.0,11.0,0.818,11.0,Robert Morris,5.0,24.0,0.20800000000000002,19.0,4.0,23.0,54.0,0.426,8.0,12.0,0.667,7.0,15.0,59.0,10.0,14.0,25.0,16.0,L,9.0,2020,18.0,38.0,st-francis-ny,58.0,@,robert-morris
106891,6.0,16.0,0.375,10.0,1.0,2019-11-09,21.0,53.0,0.396,20.0,24.0,0.833,9.0,Brown,10.0,30.0,0.33299999999999996,12.0,1.0,23.0,54.0,0.426,19.0,25.0,0.76,10.0,19.0,75.0,9.0,19.0,34.0,26.0,L,9.0,2020,22.0,31.0,canisius,68.0,@,brown
106892,4.0,23.0,0.174,12.0,2.0,2019-11-13,20.0,58.0,0.345,13.0,18.0,0.722,8.0,Albany (NY),7.0,19.0,0.368,15.0,4.0,31.0,55.0,0.564,14.0,19.0,0.737,6.0,18.0,83.0,5.0,13.0,34.0,17.0,L,8.0,2020,12.0,24.0,canisius,57.0,@,albany-ny
106893,6.0,14.0,0.429,15.0,1.0,2019-11-16,34.0,57.0,0.596,9.0,21.0,0.429,7.0,Bucknell,15.0,30.0,0.5,14.0,2.0,27.0,55.0,0.491,12.0,15.0,0.8,15.0,18.0,81.0,7.0,23.0,36.0,13.0,W,10.0,2020,12.0,17.0,canisius,83.0,,bucknell
106894,5.0,21.0,0.23800000000000002,7.0,2.0,2019-11-23,20.0,51.0,0.392,16.0,17.0,0.941,16.0,St. Bonaventure,3.0,12.0,0.25,3.0,4.0,18.0,47.0,0.38299999999999995,18.0,24.0,0.75,6.0,16.0,57.0,10.0,13.0,18.0,16.0,W,6.0,2020,18.0,40.0,canisius,61.0,,st-bonaventure
106895,15.0,27.0,0.556,28.0,2.0,2019-11-26,34.0,61.0,0.557,11.0,19.0,0.579,9.0,UIC,4.0,22.0,0.182,14.0,4.0,19.0,51.0,0.373,22.0,39.0,0.564,5.0,20.0,64.0,8.0,20.0,25.0,32.0,W,7.0,2020,21.0,43.0,canisius,94.0,@,illinois-chicago
106896,3.0,15.0,0.2,17.0,2.0,2019-12-01,29.0,57.0,0.509,15.0,20.0,0.75,11.0,Mercer,5.0,20.0,0.25,13.0,1.0,24.0,59.0,0.40700000000000003,13.0,20.0,0.65,10.0,19.0,66.0,9.0,12.0,28.0,20.0,W,8.0,2020,13.0,32.0,canisius,76.0,N,mercer
106897,5.0,19.0,0.263,11.0,4.0,2019-12-02,21.0,54.0,0.389,10.0,15.0,0.667,6.0,Hofstra,4.0,15.0,0.267,9.0,0.0,22.0,61.0,0.361,16.0,17.0,0.941,12.0,14.0,64.0,8.0,17.0,40.0,21.0,L,9.0,2020,15.0,26.0,canisius,57.0,N,hofstra
106898,1.0,16.0,0.063,9.0,0.0,2019-12-04,21.0,55.0,0.382,16.0,23.0,0.696,8.0,Florida Atlantic,6.0,20.0,0.3,10.0,3.0,22.0,58.0,0.379,12.0,17.0,0.706,11.0,19.0,62.0,5.0,16.0,38.0,19.0,L,11.0,2020,12.0,33.0,canisius,59.0,@,florida-atlantic
106899,4.0,14.0,0.28600000000000003,15.0,1.0,2019-12-14,28.0,56.0,0.5,20.0,31.0,0.645,8.0,Holy Cross,9.0,29.0,0.31,12.0,3.0,25.0,61.0,0.41,13.0,19.0,0.684,14.0,25.0,72.0,7.0,19.0,39.0,17.0,W,8.0,2020,14.0,28.0,canisius,80.0,,holy-cross
106900,8.0,23.0,0.348,16.0,3.0,2019-12-18,23.0,61.0,0.377,19.0,27.0,0.7040000000000001,11.0,Buffalo,7.0,24.0,0.292,19.0,5.0,33.0,67.0,0.493,9.0,18.0,0.5,20.0,20.0,82.0,8.0,17.0,46.0,20.0,L,8.0,2020,15.0,28.0,canisius,73.0,@,buffalo
106901,9.0,22.0,0.409,17.0,2.0,2019-12-23,27.0,60.0,0.45,9.0,13.0,0.6920000000000001,2.0,Siena,6.0,21.0,0.28600000000000003,14.0,2.0,29.0,65.0,0.446,9.0,13.0,0.6920000000000001,9.0,14.0,73.0,6.0,15.0,38.0,17.0,L,10.0,2020,12.0,26.0,canisius,72.0,@,siena
106902,8.0,22.0,0.364,15.0,3.0,2019-12-30,29.0,60.0,0.483,13.0,18.0,0.722,15.0,Pitt,9.0,16.0,0.563,12.0,4.0,26.0,52.0,0.5,26.0,33.0,0.7879999999999999,11.0,18.0,87.0,14.0,17.0,27.0,23.0,L,8.0,2020,21.0,30.0,canisius,79.0,@,pittsburgh
